worker,iter,latency_ms,error
14,39,0.3680,
14,40,0.1150,
14,41,0.1140,
14,42,0.1200,
14,43,0.1030,
14,44,0.5570,
14,45,0.3840,
14,46,0.1510,
14,47,0.1210,
14,48,0.1560,
14,49,1.2450,
15,0,1.5260,
15,1,0.2250,
15,2,0.7910,
15,3,0.6490,
15,4,1.4460,
15,5,2.3490,
15,6,0.4370,
15,7,0.2480,
15,8,0.1820,
15,9,0.3920,
15,10,0.1740,
15,11,0.4610,
15,12,1.7190,
15,13,0.8720,
15,14,1.3010,
15,15,0.4020,
15,16,0.8040,
15,17,0.2120,
15,18,0.6160,
15,19,0.2920,
15,20,0.5950,
15,21,0.5270,
15,22,0.4030,
15,23,1.1630,
15,24,1.4970,
15,25,1.8030,
15,26,0.1820,
15,27,1.1590,
15,28,0.5250,
15,29,0.1580,
15,30,0.2580,
15,31,0.1520,
15,32,0.1930,
15,33,1.3590,
15,34,0.3870,
15,35,0.3280,
15,36,0.1630,
15,37,0.1590,
15,38,0.3620,
15,39,0.8400,
15,40,0.2070,
15,41,0.1550,
15,42,0.7970,
15,43,0.2830,
15,44,0.1860,
15,45,0.3680,
15,46,0.2970,
15,47,0.4420,
15,48,0.2110,
15,49,0.2780,
